,Customer_ID,Age,Annual_Income,Monthly_Income,Monthly_Spending,Savings,Checking_Balance,Credit_Score,Credit_Card_Spending,Loan_Amount,Number_of_Loans,Investment_Amount,Debt_to_Income_Ratio,Transaction_Frequency,Financial_Risk_Score,Behavior_Segment,Cluster,Behaviour
189,190,42,545166.49,45430.54,16924.67,89659.23,19158.49,725,7378.17,370346.94,0,73074.4,0.171,28,30.62,Middle_Class,1,Premium
190,191,23,303877.08,25323.09,12796.29,30110.87,180706.66,666,4536.53,97834.14,1,23539.61,0.479,33,61.99,Young_Budget,1,Premium
191,192,64,1421406.44,118450.54,41761.71,582950.74,49749.7,789,11956.79,361456.42,0,609264.98,0.083,128,5.71,Investor,0,Normal
192,193,59,528491.49,44040.96,39326.49,23041.38,168253.87,565,33420.86,388675.27,1,16398.01,0.618,41,94.04,High_Risk,1,Premium
193,194,46,1454120.11,121176.68,34210.3,662708.2,149593.19,763,11858.91,651735.33,2,290244.32,0.247,69,29.06,High_Income,0,Normal
194,195,53,745180.71,62098.39,21735.91,114507.35,239556.43,689,7550.8,361107.44,1,114505.24,0.28,69,35.23,Middle_Class,1,Premium
195,196,32,489629.0,40802.42,20401.13,100423.69,246954.63,719,7047.11,218673.76,0,56114.32,0.268,38,31.58,Middle_Class,1,Premium
196,197,57,2153539.41,179461.62,48770.01,792994.61,239752.7,795,18902.68,650342.2,0,536557.64,0.201,42,12.53,High_Income,0,Normal
197,198,44,974276.67,81189.72,22962.22,471743.34,112217.88,787,4669.93,204007.36,2,350294.08,0.215,117,7.77,Investor,0,Normal
198,199,48,982318.48,81859.87,21293.24,488199.11,291640.58,754,8085.32,280416.76,0,401069.93,0.225,64,27.3,Investor,0,Normal
199,200,37,1459942.23,121661.85,45843.89,474730.53,44008.81,798,12797.94,157540.84,1,746038.96,0.137,64,12.29,Investor,0,Normal
200,201,51,1536714.28,128059.52,56598.3,583985.98,171478.88,762,16989.38,569279.84,2,455227.06,0.233,85,11.54,High_Income,0,Normal
201,202,21,509980.47,42498.37,26203.49,67305.72,33260.24,603,9205.66,188785.76,1,22540.77,0.234,40,63.05,Young_Budget,1,Premium
202,203,22,368687.61,30723.97,15111.33,72546.11,259599.77,745,5950.24,26731.4,1,26586.2,0.203,19,60.9,Young_Budget,1,Premium
203,204,39,1909162.34,159096.86,57692.35,1023106.48,164329.29,847,21491.92,386923.21,2,1221515.48,0.165,109,14.4,Investor,0,Normal
204,205,40,2237051.03,186420.92,54563.97,797726.74,265627.69,790,23728.24,485707.45,1,626068.24,0.226,63,24.12,High_Income,0,Normal
205,206,27,185087.57,15423.96,9477.84,29180.6,207685.94,669,4165.63,14153.74,0,5547.23,0.285,29,78.91,Young_Budget,1,Premium
206,207,32,278494.69,23207.89,13506.47,22944.85,44963.7,600,7038.46,21342.19,0,19344.12,0.385,26,68.31,Young_Budget,1,Premium
207,208,49,1608578.29,134048.19,35141.25,497512.38,193550.33,803,10771.67,757509.64,1,443674.22,0.285,53,13.23,High_Income,0,Normal
208,209,26,382815.47,31901.29,14773.97,35980.79,284013.94,603,7834.48,42932.79,0,15717.44,0.455,29,82.24,Young_Budget,1,Premium
209,210,29,321597.57,26799.8,17275.29,42284.18,292552.11,618,8777.28,27898.85,2,3978.57,0.497,40,56.3,Young_Budget,1,Premium
210,211,45,788161.72,65680.14,25535.46,155525.86,195234.38,739,11981.45,418782.92,3,139501.95,0.254,68,58.77,Middle_Class,1,Premium
211,212,53,1956852.47,163071.04,67240.19,854423.27,98431.04,751,22860.97,668250.71,1,418456.08,0.277,62,16.37,High_Income,0,Normal
212,213,35,1044109.46,87009.12,27377.34,328997.07,133540.24,784,10627.83,429144.27,2,298429.32,0.295,69,30.99,High_Income,0,Normal
213,214,21,369099.03,30758.25,21387.2,47151.39,177448.74,593,11376.06,101833.73,2,18850.93,0.282,21,62.38,Young_Budget,1,Premium
214,215,56,1538503.19,128208.6,37035.01,759226.54,39161.52,813,10755.39,641238.59,3,386061.61,0.272,63,33.61,High_Income,0,Normal
215,216,33,442087.79,36840.65,22597.69,77765.73,113890.08,670,12115.12,68230.43,0,19398.53,0.411,30,79.71,Young_Budget,1,Premium
216,217,45,511094.31,42591.19,17940.17,94024.94,134307.87,706,4961.83,458034.07,1,29734.64,0.232,27,40.56,Middle_Class,1,Premium
217,218,49,1616100.02,134675.0,46128.29,792673.55,148990.06,783,11384.67,636328.66,1,628994.3,0.169,52,7.19,Investor,0,Normal
218,219,44,977245.49,81437.12,29194.33,478557.35,59517.35,797,7342.5,689348.22,0,162813.11,0.21,56,19.04,High_Income,0,Normal
219,220,44,2015324.28,167943.69,40389.74,1008625.12,29282.33,814,7901.0,429420.2,1,1406738.87,0.239,68,27.14,Investor,0,Normal
220,221,41,962018.75,80168.23,35348.84,408060.46,23116.59,781,11834.78,559463.58,0,233815.51,0.235,63,16.57,High_Income,0,Normal
221,222,39,1475226.01,122935.5,33246.0,542230.53,24868.4,787,11056.12,337624.39,2,500995.87,0.141,88,17.97,High_Income,0,Normal
222,223,30,463586.97,38632.25,23762.24,81132.83,146457.03,741,11440.65,197570.68,0,17210.58,0.388,37,63.92,Young_Budget,1,Premium
223,224,33,838595.71,69882.98,36590.22,281658.9,31078.33,654,12221.47,80198.81,1,166019.36,0.258,35,40.91,Middle_Class,1,Premium
224,225,39,770154.91,64179.58,27037.49,205136.23,258047.48,697,7432.25,187885.25,1,101106.31,0.205,67,34.45,Middle_Class,1,Premium
225,226,53,778302.79,64858.57,30892.83,128997.29,294756.16,705,11479.39,144391.33,0,148731.17,0.34,40,42.81,Middle_Class,1,Premium
226,227,34,231457.56,19288.13,15423.4,7532.96,211154.1,549,9631.64,802525.91,2,2400.9,0.623,33,80.92,High_Risk,1,Premium
227,228,45,721916.36,60159.7,27423.74,109727.1,101516.26,723,9176.42,229385.45,1,104605.64,0.18,51,45.23,Middle_Class,1,Premium
228,229,52,956678.8,79723.23,19316.47,363273.82,63416.99,775,3355.42,242799.91,0,358338.91,0.207,68,9.87,Investor,1,Premium
229,230,38,2009599.58,167466.63,42584.75,873498.91,256555.8,792,18724.37,876044.56,0,465634.43,0.134,63,20.47,High_Income,0,Normal
230,231,40,2065227.16,172102.26,48923.16,1148688.97,173805.08,810,16775.14,45265.88,1,1080128.9,0.243,97,5.55,Investor,0,Normal
231,232,28,728824.64,60735.39,22645.17,189388.73,175329.95,665,5668.84,195732.33,0,142618.46,0.332,40,39.39,Middle_Class,1,Premium
232,233,59,1874733.39,156227.78,65158.31,757295.06,38682.29,753,23355.81,586927.26,3,496610.78,0.137,43,15.69,High_Income,0,Normal
233,234,46,685731.27,57144.27,30144.62,180538.06,198957.89,671,12672.31,202562.85,1,102084.46,0.163,27,37.37,Middle_Class,1,Premium
234,235,28,358259.33,29854.94,19876.13,40304.36,26049.18,561,9659.13,214093.52,0,13432.04,0.307,25,66.53,Young_Budget,1,Premium
235,236,43,2068957.19,172413.1,58147.67,796521.74,206109.36,836,14501.81,487644.96,2,759218.58,0.229,70,13.29,High_Income,0,Normal
236,237,32,544094.26,45341.19,19328.41,120371.82,165789.61,690,6631.28,193224.45,1,96248.75,0.353,69,47.65,Middle_Class,1,Premium
237,238,22,353005.07,29417.09,16605.28,47682.05,114569.64,643,8715.03,242481.39,2,7501.39,0.42,20,69.82,Young_Budget,1,Premium
238,239,47,1316607.12,109717.26,41186.02,386357.98,117558.19,800,8894.39,397321.92,1,215579.09,0.135,49,29.26,High_Income,0,Normal
239,240,29,253179.06,21098.26,11975.54,22781.69,212933.02,714,4625.17,162261.12,1,17425.13,0.236,28,78.63,Young_Budget,1,Premium
240,241,30,529697.15,44141.43,34380.37,38773.41,234575.58,573,23747.8,452952.44,2,18928.12,0.604,19,83.66,High_Risk,1,Premium
241,242,39,607541.48,50628.46,33989.79,55440.85,221557.9,691,20746.61,523696.41,1,14934.79,0.568,18,84.85,High_Risk,1,Premium
242,243,29,532720.62,44393.38,30165.05,47916.99,214473.18,606,19759.09,624549.12,3,23795.08,0.519,24,76.64,High_Risk,1,Premium
243,244,38,627183.79,52265.32,26162.65,176587.16,122741.75,681,10341.59,288454.63,1,72985.78,0.189,37,59.99,Middle_Class,1,Premium
244,245,30,313168.61,26097.38,12343.66,47880.16,72429.1,649,5026.86,216197.56,1,16651.13,0.228,30,58.34,Young_Budget,1,Premium
245,246,43,434685.99,36223.83,32588.17,10896.74,156643.07,506,19755.41,539531.89,3,8059.17,0.734,11,81.13,High_Risk,1,Premium
246,247,54,713587.59,59465.63,30284.01,154513.76,292402.54,746,12058.02,272728.46,3,94515.0,0.267,43,58.99,Middle_Class,1,Premium
247,248,28,234110.41,19509.2,12587.62,20406.78,295400.5,562,9104.76,809885.77,3,10713.5,0.612,37,99.23,High_Risk,1,Premium
248,249,54,375838.24,31319.85,27560.89,31977.44,48073.19,515,17133.86,554859.38,1,16708.73,0.538,52,92.93,High_Risk,1,Premium
249,250,30,1582425.53,131868.79,47770.5,577479.18,113361.18,748,16754.66,279746.94,0,955143.47,0.095,123,6.6,Investor,0,Normal
250,251,49,673877.83,56156.49,28797.66,229643.42,236408.22,650,8857.55,163868.99,2,95582.69,0.221,40,46.14,Middle_Class,1,Premium
251,252,54,952571.21,79380.93,41845.85,223528.17,78158.35,678,18557.85,487320.99,1,177022.41,0.19,51,37.11,Middle_Class,1,Premium
252,253,41,598047.52,49837.29,15499.49,223093.38,266672.0,772,2527.13,657456.9,0,226875.48,0.16,112,23.59,Investor,0,Normal
253,254,48,538599.0,44883.25,19506.39,140826.95,118655.14,745,9209.91,196731.73,0,66458.18,0.337,44,59.71,Middle_Class,1,Premium
254,255,24,348467.16,29038.93,15232.35,61597.18,131174.2,626,6862.76,113483.24,0,15613.83,0.212,30,81.17,Young_Budget,1,Premium
255,256,36,888211.73,74017.64,38458.45,266787.96,113041.72,764,13938.2,325784.91,2,130358.05,0.289,58,35.56,Middle_Class,1,Premium
256,257,40,869174.71,72431.23,68004.4,19969.02,186582.41,590,57749.8,434715.7,4,13867.68,0.791,16,81.24,High_Risk,1,Premium
257,258,48,1837726.61,153143.88,54779.84,576320.48,282953.66,753,11945.76,770176.72,6,561569.42,0.111,90,17.88,High_Income,0,Normal
258,259,36,1817484.16,151457.01,61777.45,535864.01,147057.83,821,21208.55,985461.33,2,290709.17,0.253,85,24.28,High_Income,0,Normal
259,260,26,305847.03,25487.25,13948.92,49969.59,81605.78,698,4439.19,216292.29,0,15503.54,0.427,16,71.8,Young_Budget,1,Premium
260,261,43,2093622.08,174468.51,43656.51,991454.54,144716.15,790,12126.09,380345.88,1,425782.32,0.281,66,12.12,High_Income,0,Normal
261,262,56,448288.84,37357.4,24627.68,25086.35,49424.91,647,16418.47,392455.01,2,20742.03,0.673,44,80.16,High_Risk,1,Premium
262,263,26,319501.02,26625.09,16353.28,47308.74,102279.97,641,5294.09,79712.95,3,4956.98,0.283,33,77.9,Young_Budget,1,Premium
263,264,37,427500.98,35625.08,18313.75,79852.69,151622.84,748,6705.7,56146.03,1,84071.71,0.348,30,55.83,Middle_Class,1,Premium
264,265,59,1151038.03,95919.84,30084.46,626467.72,72549.03,815,10290.75,562094.41,2,607181.36,0.214,83,28.15,Investor,0,Normal
265,266,53,931446.7,77620.56,19596.33,341616.4,187849.25,778,6413.51,59331.63,2,373634.49,0.187,115,8.13,Investor,0,Normal
266,267,47,1833145.94,152762.16,65952.18,828817.19,89181.26,802,27941.76,110463.94,3,456426.34,0.154,82,23.2,High_Income,0,Normal
267,268,50,1932277.29,161023.11,48443.88,608183.53,71439.08,760,15603.02,687420.14,0,374625.79,0.149,68,33.57,High_Income,0,Normal
268,269,42,691015.07,57584.59,21008.23,108453.73,289263.02,663,7713.87,229396.68,0,105822.2,0.398,25,48.74,Middle_Class,1,Premium
269,270,52,582490.96,48540.91,17262.14,201496.89,164031.94,745,8546.45,220163.6,0,92668.31,0.358,64,43.69,Middle_Class,1,Premium
270,271,36,1186442.02,98870.17,27911.47,569792.01,96163.98,815,5305.23,147421.74,0,597735.79,0.167,68,12.74,Investor,0,Normal
271,272,39,1519962.15,126663.51,42298.6,820209.19,76410.41,815,9063.69,432629.97,1,644011.68,0.189,87,18.19,Investor,0,Normal
272,273,30,1313748.13,109479.01,28048.02,556879.27,83358.54,811,5184.95,355090.99,3,633787.38,0.087,127,16.0,Investor,0,Normal
273,274,51,596655.7,49721.31,43070.53,8557.22,159563.49,607,27937.67,427465.18,1,2914.79,0.658,33,95.95,High_Risk,1,Premium
274,275,35,1001797.36,83483.11,40765.98,159871.87,243354.77,816,17426.4,311990.41,0,57461.92,0.177,65,52.4,Middle_Class,1,Premium
275,276,48,685398.1,57116.51,21968.44,109363.64,16971.18,747,6845.7,114438.88,1,38272.67,0.159,52,52.34,Middle_Class,1,Premium
276,277,52,1417793.48,118149.46,27965.13,714171.97,225427.44,805,9531.78,300539.95,1,583471.69,0.096,62,21.3,Investor,0,Normal
277,278,47,1746548.91,145545.74,51884.11,829040.07,114681.13,771,23317.97,778049.3,4,437475.65,0.229,81,22.66,High_Income,0,Normal
278,279,54,2105256.92,175438.08,77682.35,1016160.79,198660.94,813,30339.47,568367.89,0,602753.86,0.253,43,29.0,High_Income,0,Normal
279,280,51,1237655.07,103137.92,36343.65,408273.44,39814.48,803,9056.39,72533.15,2,709217.03,0.223,57,7.98,Investor,0,Normal
280,281,32,1298450.68,108204.22,29317.28,400131.54,151212.81,796,8452.05,148050.67,0,862416.21,0.165,116,21.3,Investor,0,Normal
281,282,53,717896.75,59824.73,29242.17,156049.22,72859.74,728,8070.97,308175.15,2,110284.12,0.294,29,40.52,Middle_Class,1,Premium
282,283,53,896271.13,74689.26,26374.98,145980.14,161952.52,676,7250.88,238547.16,2,122032.21,0.342,29,42.27,Middle_Class,1,Premium
283,284,25,179293.02,14941.08,8784.99,31373.28,121478.59,578,4397.68,25010.82,1,9757.11,0.402,29,74.6,Young_Budget,1,Premium
284,285,47,1243558.95,103629.91,26328.43,485654.68,147370.43,796,8328.2,691058.09,0,447968.76,0.129,99,22.86,High_Income,0,Normal
285,286,28,325207.2,27100.6,13427.18,38004.61,193396.26,678,4848.44,131960.98,0,22931.75,0.382,38,59.38,Young_Budget,1,Premium
286,287,47,549516.37,45793.03,21799.89,131011.37,166953.98,666,8876.02,116051.32,2,87167.3,0.294,69,30.6,Middle_Class,1,Premium
287,288,51,416304.38,34692.03,13018.84,102747.74,237065.55,739,4964.28,365876.83,2,43915.74,0.357,36,39.1,Middle_Class,1,Premium
288,289,33,533006.3,44417.19,18235.13,131763.96,19145.04,738,6482.7,97712.24,1,86592.96,0.168,35,59.58,Middle_Class,1,Premium
289,290,45,1746789.73,145565.81,51398.85,494946.1,135727.5,764,22864.72,331989.3,1,477713.21,0.251,61,20.37,High_Income,0,Normal
290,291,28,312411.89,26034.32,14123.4,22719.34,201400.76,664,5147.9,38170.81,2,8032.04,0.353,20,74.09,Young_Budget,1,Premium
291,292,25,347313.74,28942.81,19728.37,17876.66,14470.34,671,7139.49,25998.89,1,23907.16,0.45,16,80.82,Young_Budget,1,Premium
292,293,50,1273399.05,106116.59,31757.82,562603.07,235549.89,804,7230.49,609283.62,0,561550.03,0.212,85,27.96,Investor,0,Normal
293,294,36,823812.19,68651.02,25089.11,166059.12,261552.71,660,6863.27,191834.28,2,94744.27,0.265,63,57.89,Middle_Class,1,Premium
294,295,31,349083.53,29090.29,16442.97,54547.31,293467.54,601,5301.67,161213.83,1,16744.69,0.267,31,72.19,Young_Budget,1,Premium
295,296,53,505537.45,42128.12,16989.93,116697.47,173892.33,693,7228.6,67462.04,1,92102.84,0.374,67,34.11,Middle_Class,1,Premium
296,297,49,1373302.65,114441.89,38944.53,818377.93,103093.9,758,10140.25,362729.46,1,696396.64,0.081,90,22.62,Investor,0,Normal
297,298,25,274433.86,22869.49,15406.68,51947.85,284805.88,680,8380.82,234770.33,0,12537.34,0.253,21,61.27,Young_Budget,1,Premium
298,299,40,2413400.34,201116.69,54204.13,627631.77,96910.61,780,21047.96,482819.75,1,878253.08,0.196,95,33.88,High_Income,0,Normal
299,300,32,367157.06,30596.42,14928.51,22872.17,114000.79,646,6089.4,207080.74,1,22425.25,0.263,25,80.05,Young_Budget,1,Premium
300,301,21,350117.39,29176.45,16210.08,26530.21,77139.95,563,6314.42,48233.61,0,8085.6,0.347,38,62.42,Young_Budget,1,Premium
301,302,47,912361.99,76030.17,36762.22,218868.2,62954.41,756,15525.96,81368.49,2,150726.64,0.153,63,41.23,Middle_Class,1,Premium
302,303,46,728003.02,60666.92,29675.17,221898.37,52302.05,667,7737.33,242593.78,0,83487.43,0.258,37,49.61,Middle_Class,1,Premium
303,304,42,2138059.87,178171.66,68719.69,972205.2,33151.01,797,23429.61,572696.43,1,689726.12,0.287,91,31.95,High_Income,0,Normal
304,305,63,2219334.44,184944.54,78187.52,623237.05,288857.9,780,32170.03,391824.91,2,743734.84,0.188,40,17.67,High_Income,0,Normal
305,306,57,498316.82,41526.4,37974.06,13524.57,26135.82,559,33912.24,774998.9,5,17350.05,0.759,31,77.3,High_Risk,1,Premium
306,307,51,745118.91,62093.24,25816.3,242376.64,127420.19,718,11896.14,478426.29,3,88985.53,0.397,59,53.26,Middle_Class,1,Premium
307,308,32,850186.45,70848.87,32210.42,284682.84,53249.18,748,14696.32,429748.23,1,47053.12,0.384,64,38.94,Middle_Class,1,Premium
308,309,53,1653049.53,137754.13,52907.95,638691.68,295220.95,804,17666.24,542863.36,2,999550.31,0.098,73,20.14,Investor,0,Normal
309,310,34,596494.11,49707.84,25243.07,152650.37,187785.09,716,6494.03,68225.31,2,79445.32,0.35,53,36.74,Middle_Class,1,Premium
310,311,46,575104.59,47925.38,24707.64,158954.02,215004.19,723,9617.25,110061.05,0,71273.51,0.308,47,53.08,Middle_Class,1,Premium
311,312,23,241787.45,20148.95,11546.18,24365.62,108692.05,647,4777.49,86864.44,1,5310.47,0.33,25,74.66,Young_Budget,1,Premium
312,313,22,325099.29,27091.61,17856.02,38627.8,291675.91,672,6579.14,246364.02,2,6524.41,0.351,15,69.2,Young_Budget,1,Premium
313,314,55,150000.0,12500.0,5000.0,4224.67,100471.75,638,2198.1,899930.23,1,2681.31,0.847,25,83.51,High_Risk,1,Premium
314,315,66,916771.74,76397.64,28864.5,548237.07,265573.52,810,4955.16,603576.14,1,610502.5,0.245,64,15.47,Investor,0,Normal
315,316,51,1688952.52,140746.04,46781.12,453223.66,80887.44,791,14095.45,135938.97,1,391967.33,0.274,87,15.89,High_Income,0,Normal
316,317,54,584407.31,48700.61,24506.93,139707.8,288051.5,773,8246.6,253042.43,2,75164.56,0.158,32,57.2,Middle_Class,1,Premium
317,318,28,364737.38,30394.78,20776.01,59661.91,282117.79,677,6770.05,57787.84,0,7990.48,0.348,17,82.29,Young_Budget,1,Premium
318,319,25,328505.77,27375.48,15713.73,33560.47,234157.45,666,6284.94,90201.71,1,15327.62,0.495,30,74.22,Young_Budget,1,Premium
319,320,38,750977.11,62581.43,24900.71,242926.69,207104.29,683,8261.43,198078.27,1,69640.58,0.254,40,45.76,Middle_Class,1,Premium
320,321,54,987593.2,82299.43,33870.32,173110.52,22064.94,749,14909.78,432851.17,0,109685.85,0.275,47,49.78,Middle_Class,1,Premium
321,322,55,1979202.8,164933.57,61072.48,666633.72,164381.83,805,15070.16,412988.52,1,508104.26,0.177,55,33.54,High_Income,0,Normal
322,323,40,1478705.25,123225.44,34339.24,431817.96,236007.52,742,8278.27,217527.72,0,296734.82,0.122,78,20.47,High_Income,0,Normal
323,324,44,685701.48,57141.79,29820.14,121324.57,55218.61,700,13774.26,316715.29,4,46293.73,0.254,48,59.73,Middle_Class,1,Premium
324,325,44,388077.23,32339.77,25182.96,10222.72,293308.98,497,22304.25,626267.48,1,9424.75,0.785,54,75.51,High_Risk,1,Premium
325,326,47,1783985.12,148665.43,63605.43,600489.09,65717.5,828,18593.94,899862.21,2,390991.53,0.231,88,17.85,High_Income,0,Normal
326,327,42,789412.22,65784.35,30953.29,147546.68,106936.38,687,9852.46,234043.93,2,130459.51,0.339,46,53.61,Middle_Class,1,Premium
327,328,39,2699266.78,224938.9,74859.71,876469.36,254085.81,787,32764.0,203851.21,3,420478.06,0.203,54,34.61,High_Income,0,Normal
328,329,28,316256.82,26354.74,10121.53,60254.44,265307.19,711,4854.04,436225.88,0,57352.98,0.202,25,32.44,Middle_Class,1,Premium
329,330,40,785481.46,65456.79,28213.53,254891.96,205932.05,696,10754.34,60012.66,1,132280.53,0.192,67,31.46,Middle_Class,1,Premium
330,331,51,864491.98,72041.0,27963.32,269233.88,176137.11,705,11587.26,136734.58,1,92885.39,0.201,56,35.19,Middle_Class,1,Premium
331,332,43,893690.89,74474.24,24853.37,372212.72,239987.9,768,5313.13,279392.19,4,491466.77,0.248,81,28.93,Investor,0,Normal
332,333,25,285651.08,23804.26,12821.97,25042.13,289611.12,660,6781.27,213127.66,1,21466.91,0.48,35,58.2,Young_Budget,1,Premium
333,334,29,386760.62,32230.05,14652.31,22933.46,81841.78,738,7648.8,217217.7,0,27991.24,0.378,35,82.76,Young_Budget,1,Premium
334,335,31,232219.41,19351.62,11373.64,15288.72,50837.57,547,6231.06,61034.21,0,10885.56,0.361,29,59.78,Young_Budget,1,Premium
335,336,33,469887.29,39157.27,17865.75,63715.13,216585.17,683,9308.93,4347.19,0,35164.45,0.306,27,71.57,Young_Budget,1,Premium
336,337,31,1370913.14,114242.76,34597.44,755019.32,265073.34,827,11577.68,185604.3,0,674324.85,0.226,52,28.91,Investor,0,Normal
337,338,58,1677758.57,139813.21,61320.83,792655.81,252712.26,766,20291.98,583306.56,1,551331.81,0.18,69,15.27,High_Income,0,Normal
338,339,38,688945.9,57412.16,30539.42,134420.78,291511.17,731,9079.44,327605.51,2,38363.37,0.305,56,50.16,Middle_Class,1,Premium
339,340,24,413828.37,34485.7,18049.69,67445.91,192753.82,640,6403.43,124581.18,3,10264.21,0.345,38,75.77,Young_Budget,1,Premium
340,341,32,687242.0,57270.17,27716.32,140043.85,241469.53,746,9772.07,369410.42,3,125765.6,0.316,31,47.38,Middle_Class,1,Premium
341,342,49,651546.53,54295.54,21343.42,175096.09,208201.3,744,5694.41,371543.77,1,119820.48,0.276,29,45.12,Middle_Class,1,Premium
342,343,29,322196.82,26849.74,14704.09,31482.33,131773.19,670,4966.71,72429.48,0,24052.49,0.422,44,58.72,Young_Budget,1,Premium
343,344,35,452398.07,37699.84,14056.93,147821.84,177974.14,726,4214.76,420075.99,1,72329.37,0.299,49,36.01,Middle_Class,1,Premium
344,345,36,698557.68,58213.14,21370.33,226148.23,31888.6,745,6832.27,141621.22,0,94085.74,0.169,68,53.72,Middle_Class,1,Premium
345,346,50,1396708.33,116392.36,42744.41,670159.6,156900.61,749,12764.97,162237.56,1,437090.96,0.106,73,21.31,High_Income,0,Normal
346,347,64,1401926.96,116827.25,51235.89,452439.26,224212.0,793,22069.87,393251.9,1,445030.81,0.165,96,22.82,High_Income,0,Normal
347,348,28,355456.54,29621.38,17117.52,31938.4,121949.0,687,9139.9,114479.79,0,14321.11,0.238,39,82.27,Young_Budget,1,Premium
